timestamp,elapsed,CC,RC,SC,CC_avg,RC_avg,SC_avg,ΔCC,ΔRC,ΔSC
1768811663.7866313,16.84196949005127,50,100,6,,,,,,
1768811663.8487089,16.9030499458313,47,100,7,,,,,,
1768811663.9101312,16.964471340179443,51,100,8,,,,,,
1768811663.9725986,17.026939630508423,53,100,8,,,,,,
1768811664.0355484,17.08989453315735,49,100,7,,,,,,
1768811664.0967045,17.152042627334595,50,100,7,,,,,,
1768811664.160252,17.214585542678833,49,100,8,,,,,,
1768811664.21825,17.273588180541992,48,100,9,,,,,,
1768811664.2858102,17.340145111083984,50,100,10,,,,,,
1768811664.3471394,17.402477502822876,51,100,10,,,,,,
1768811664.4080243,17.46236252784729,50,100,9,,,,,,
1768811664.4705591,17.524901628494263,50,100,9,,,,,,
1768811664.5323575,17.586689472198486,50,100,10,,,,,,
1768811664.59669,17.65202808380127,48,100,9,,,,,,
1768811664.6589162,17.71325445175171,48,100,10,,,,,,
1768811664.722858,17.777271032333374,49,100,9,,,,,,
1768811664.7823045,17.836352825164795,48,100,8,,,,,,
1768811664.842364,17.89770221710205,48,100,8,,,,,,
1768811664.9070506,17.961390018463135,51,100,10,,,,,,
1768811664.970817,18.025157690048218,53,100,12,,,,,,
1768811665.0324478,18.087785959243774,53,100,12,,,,,,
1768811665.0955253,18.149862051010132,50,100,10,,,,,,
1768811665.1591287,18.213472843170166,51,100,11,,,,,,
1768811665.2184863,18.273824453353882,51,100,12,,,,,,
1768811665.2813585,18.33669662475586,50,100,11,,,,,,
1768811665.348378,18.402252435684204,52,100,11,,,,,,
1768811665.4083712,18.462714433670044,53,100,12,,,,,,
1768811665.472985,18.527323007583618,51,100,12,,,,,,
1768811665.5343256,18.58966374397278,51,100,11,,,,,,
1768811665.5961826,18.650521755218506,50,100,12,,,,,,
1768811665.6611857,18.71652388572693,52,100,14,,,,,,
1768811665.724633,18.778974056243896,50,100,15,,,,,,
1768811665.8042178,18.859555959701538,49,100,17,,,,,,
1768811665.882016,18.93623638153076,49,100,17,,,,,,
1768811665.9614623,19.015417337417603,50,100,16,,,,,,
1768811666.039201,19.094539165496826,47,100,14,,,,,,
1768811666.1125858,19.16792392730713,48,100,14,,,,,,
1768811666.1786284,19.232913970947266,51,100,15,,,,,,
1768811666.2583063,19.3126482963562,49,100,15,,,,,,
1768811666.3348718,19.390209913253784,48,100,15,,,,,,
1768811666.4111,19.466438055038452,50,100,16,,,,,,
1768811666.474779,19.52912139892578,51,100,17,,,,,,
1768811666.5579906,19.612330436706543,50,100,17,,,,,,
1768811666.6324964,19.68683934211731,49,100,18,,,,,,
1768811666.7130578,19.767395734786987,49,100,18,,,,,,
1768811666.7910712,19.845410346984863,49,100,17,,,,,,
1768811666.8684447,19.92278552055359,54,100,19,,,,,,
1768811666.94483,19.99917435646057,55,100,20,,,,,,
1768811667.0239131,20.07825541496277,51,100,20,,,,,,
1768811667.101775,20.15612006187439,51,100,19,,,,,,
1768811667.1806602,20.235998392105103,51,100,19,,,,,,
1768811667.2587235,20.314061641693115,50,100,18,,,,,,
1768811667.3393126,20.393651247024536,51,100,19,,,,,,
1768811667.4140458,20.46938395500183,54,100,21,,,,,,
1768811667.4951665,20.550504684448242,55,100,21,,,,,,
1768811667.5703707,20.624711275100708,53,100,21,,,,,,
1768811667.6479378,20.702277183532715,52,100,20,,,,,,
1768811667.7253408,20.779680490493774,53,100,22,,,,,,
1768811667.8019087,20.85724687576294,53,100,22,,,,,,
1768811667.8670895,20.921427726745605,53,100,21,,,,,,
1768811667.9447496,20.999088764190674,53,100,21,,,,,,
1768811668.0224404,21.076855182647705,53,100,21,,,,,,
1768811668.1036372,21.157979249954224,52,100,21,,,,,,
1768811668.179379,21.23371720314026,53,100,22,,,,,,
1768811668.2596936,21.314031839370728,53,100,22,,,,,,
1768811668.3370235,21.391357898712158,51,100,22,,,,,,
1768811668.410882,21.466220140457153,51,100,21,,,,,,
1768811668.4744987,21.52891755104065,49,100,20,,,,,,
1768811668.53629,21.59062957763672,50,100,21,,,,,,
1768811668.5987334,21.65407156944275,51,100,23,,,,,,
1768811668.6663854,21.721723556518555,51,100,22,,,,,,
1768811668.7398274,21.79416513442993,51,100,22,,,,,,
1768811668.8053672,21.860705375671387,52,100,22,,,,,,
1768811668.8836699,21.938009023666382,52,100,22,,,,,,
1768811668.9617949,22.0161349773407,53,100,22,,,,,,
1768811669.0375395,22.092877626419067,50,100,22,,,,,,
1768811669.1182075,22.173545598983765,51,100,22,,,,,,
1768811669.194965,22.249303340911865,50,100,22,,,,,,
1768811669.273186,22.328524112701416,51,100,22,,,,,,
1768811669.3485453,22.403883457183838,53,100,23,,,,,,
1768811669.4138446,22.46818518638611,52,100,23,,,,,,
1768811669.4917305,22.546070337295532,52,100,22,,,,,,
1768811669.569112,22.62345242500305,52,100,23,,,,,,
1768811669.6467981,22.70113778114319,51,100,23,,,,,,
1768811669.721876,22.77621817588806,50,100,23,,,,,,
1768811669.7860534,22.840391635894775,53,100,23,,,,,,
1768811669.85178,22.90511703491211,55,100,23,,,,,,
1768811669.928565,22.983903169631958,53,100,23,,,,,,
1768811670.0043256,23.058747053146362,52,100,22,,,,,,
1768811670.070271,23.125609159469604,53,100,22,,,,,,
1768811670.149752,23.204090118408203,53,100,22,,,,,,
1768811670.223822,23.27816104888916,53,100,22,,,,,,
1768811670.2888136,23.34315323829651,52,100,22,,,,,,
1768811670.368163,23.42250108718872,51,100,22,,,,,,
1768811670.4450083,23.500346422195435,51,100,21,,,,,,
1768811670.527249,23.581421613693237,52,100,22,,,,,,
1768811670.6025112,23.65685272216797,55,100,22,,,,,,
1768811670.682237,23.736881732940674,53,100,22,,,,,,
1768811670.7590861,23.813427686691284,52,100,22,,,,,,
1768811670.8390286,23.893370628356934,53,100,22,,,,,,
1768811670.9191785,23.97451663017273,52,100,21,,,,,,
1768811670.9940963,24.049434423446655,52,100,20,,,,,,
1768811671.0724876,24.12782573699951,54,100,21,,,,,,
1768811671.1503198,24.204662799835205,55,100,21,52.015,100.0,12.315,1.155939597315438,40.61073825503356,-1.6178859060402697
1768811671.228677,24.283281803131104,53,100,21,51.98,100.0,12.415,1.1209395973154344,40.61073825503356,-1.51788590604027
1768811671.3050969,24.359439373016357,53,100,20,51.94,100.0,12.51,1.0809395973154352,40.61073825503356,-1.4228859060402694
1768811671.3848703,24.440208435058594,53,100,21,51.935,100.0,12.6,1.0759395973154398,40.61073825503356,-1.3328859060402696
1768811671.4657161,24.519688844680786,53,100,21,51.935,100.0,12.685,1.0759395973154398,40.61073825503356,-1.2478859060402687
1768811671.5416837,24.59702181816101,54,100,21,51.925,100.0,12.775,1.0659395973154346,40.61073825503356,-1.1578859060402689
1768811671.6190102,24.6743483543396,55,100,21,51.915,100.0,12.865,1.0559395973154366,40.61073825503356,-1.067885906040269
1768811671.6978586,24.75219750404358,52,100,21,51.895,100.0,12.96,1.0359395973154406,40.61073825503356,-0.9728859060402684
1768811671.7736204,24.827954530715942,53,100,20,51.89,100.0,13.04,1.030939597315438,40.61073825503356,-0.8928859060402701
1768811671.854086,24.908504724502563,53,100,21,51.885,100.0,13.12,1.0259395973154355,40.61073825503356,-0.81288590604027
1768811671.9305208,24.985858917236328,53,100,22,51.855,100.0,13.205,0.9959395973154344,40.61073825503356,-0.7278859060402691
1768811672.0077002,25.062040328979492,51,100,21,51.84,100.0,13.3,0.9809395973154409,40.61073825503356,-0.6328859060402685
1768811672.0855513,25.140889406204224,53,100,20,51.845,100.0,13.4,0.9859395973154363,40.61073825503356,-0.5328859060402689
1768811672.165473,25.220811128616333,54,100,20,51.85,100.0,13.49,0.9909395973154389,40.61073825503356,-0.442885906040269
1768811672.2435594,25.29789090156555,53,100,20,51.835,100.0,13.57,0.9759395973154383,40.61073825503356,-0.36288590604026894
1768811672.3198879,25.37522602081299,53,100,20,51.82,100.0,13.655,0.9609395973154378,40.61073825503356,-0.27788590604026986
1768811672.3957798,25.451117992401123,53,100,20,51.785,100.0,13.745,0.9259395973154341,40.61073825503356,-0.18788590604027
1768811672.4646297,25.518970012664795,54,100,21,51.78,100.0,13.835,0.9209395973154386,40.61073825503356,-0.09788590604026837
1768811672.5414257,25.59583854675293,54,100,20,51.795,100.0,13.915,0.9359395973154392,40.61073825503356,-0.017885906040270072
1768811672.6205854,25.674927711486816,53,100,21,51.8,100.0,13.995,0.9409395973154346,40.61073825503356,0.06211409395973
1768811672.6944487,25.749786853790283,53,100,21,51.8,100.0,14.08,0.9409395973154346,40.61073825503356,0.14711409395973085
1768811672.7738044,25.828141927719116,53,100,21,51.81,100.0,14.165,0.9509395973154398,40.61073825503356,0.23211409395972993
1768811672.8531847,25.908522844314575,53,100,20,51.805,100.0,14.25,0.9459395973154372,40.61073825503356,0.3171140939597308
1768811672.9310575,25.985398769378662,54,100,19,51.79,100.0,14.335,0.9309395973154366,40.61073825503356,0.40211409395973163
1768811673.0070748,26.061416149139404,53,100,20,51.79,100.0,14.42,0.9309395973154366,40.61073825503356,0.4871140939597307
1768811673.0876405,26.1419837474823,54,100,21,51.8,100.0,14.495,0.9409395973154346,40.61073825503356,0.56211409395973
1768811673.1638443,26.21918249130249,53,100,20,51.815,100.0,14.565,0.9559395973154352,40.61073825503356,0.6321140939597303
1768811673.2421644,26.296506643295288,54,100,20,51.83,100.0,14.63,0.9709395973154358,40.61073825503356,0.6971140939597316
1768811673.320954,26.37629222869873,52,100,20,51.82,100.0,14.685,0.9609395973154378,40.61073825503356,0.7521140939597313
1768811673.3966784,26.452016592025757,54,100,21,51.82,100.0,14.755,0.9609395973154378,40.61073825503356,0.8221140939597316
1768811673.4742332,26.528571605682373,53,100,20,51.83,100.0,14.82,0.9709395973154358,40.61073825503356,0.8871140939597311
1768811673.5373993,26.592737436294556,52,100,20,51.84,100.0,14.88,0.9809395973154409,40.61073825503356,0.9471140939597316
1768811673.6167145,26.671054124832153,52,100,20,51.855,100.0,14.945,0.9959395973154344,40.61073825503356,1.012114093959731
1768811673.6939805,26.748324155807495,53,100,20,51.855,100.0,15.01,0.9959395973154344,40.61073825503356,1.0771140939597306
1768811673.7727594,26.828097581863403,52,100,20,51.86,100.0,15.07,1.000939597315437,40.61073825503356,1.137114093959731
1768811673.853081,26.90602445602417,53,100,21,51.865,100.0,15.13,1.0059395973154395,40.61073825503356,1.1971140939597316
1768811673.9299407,26.985278844833374,54,100,22,51.865,100.0,15.195,1.0059395973154395,40.61073825503356,1.262114093959731
1768811674.0062587,27.06059956550598,52,100,22,51.86,100.0,15.255,1.000939597315437,40.61073825503356,1.3221140939597316
1768811674.0887363,27.143077850341797,53,100,21,51.86,100.0,15.315,1.000939597315437,40.61073825503356,1.3821140939597303
1768811674.1660635,27.221401691436768,52,100,21,51.86,100.0,15.385,1.000939597315437,40.61073825503356,1.4521140939597306
1768811674.2453067,27.29965353012085,53,100,22,51.855,100.0,15.45,0.9959395973154344,40.61073825503356,1.51711409395973
1768811674.3226514,27.37698984146118,51,100,21,51.84,100.0,15.5,0.9809395973154409,40.61073825503356,1.5671140939597308
1768811674.396538,27.451876163482666,51,100,21,51.815,100.0,15.555,0.9559395973154352,40.61073825503356,1.6221140939597305
1768811674.4626343,27.51697325706482,51,100,21,51.81,100.0,15.615,0.9509395973154398,40.61073825503356,1.682114093959731
1768811674.5413015,27.59663963317871,52,100,21,51.805,100.0,15.67,0.9459395973154372,40.61073825503356,1.7371140939597307
1768811674.6194832,27.673685550689697,53,100,22,51.805,100.0,15.725,0.9459395973154372,40.61073825503356,1.7921140939597304
1768811674.6968021,27.751143217086792,55,100,22,51.805,100.0,15.78,0.9459395973154372,40.61073825503356,1.8471140939597301
1768811674.7692437,27.82407021522522,55,100,23,51.81,100.0,15.845,0.9509395973154398,40.61073825503356,1.9121140939597314
1768811674.835376,27.889716625213623,51,100,22,51.78,100.0,15.9,0.9209395973154386,40.61073825503356,1.9671140939597311
1768811674.9147186,27.969048023223877,51,100,21,51.745,100.0,15.945,0.8859395973154349,40.61073825503356,2.012114093959731
1768811674.9922311,28.046568632125854,52,100,22,51.74,100.0,16.005,0.8809395973154395,40.61073825503356,2.07211409395973
1768811675.0695662,28.123907804489136,52,100,23,51.73,100.0,16.075,0.8709395973154344,40.61073825503356,2.14211409395973
1768811675.1448343,28.199249505996704,53,100,22,51.73,100.0,16.14,0.8709395973154344,40.61073825503356,2.2071140939597313
1768811675.2084,28.26373815536499,56,100,21,51.745,100.0,16.2,0.8859395973154349,40.61073825503356,2.26711409395973
1768811675.2883391,28.342678546905518,53,100,22,51.735,100.0,16.26,0.8759395973154369,40.61073825503356,2.3271140939597323
1768811675.3651297,28.419469356536865,54,100,22,51.735,100.0,16.315,0.8759395973154369,40.61073825503356,2.382114093959732
1768811675.4284477,28.482780933380127,52,100,22,51.715,100.0,16.38,0.8559395973154409,40.61073825503356,2.44711409395973
1768811675.5054598,28.559799432754517,53,100,22,51.695,100.0,16.445,0.8359395973154378,40.61073825503356,2.512114093959731
1768811675.5665133,28.620851516723633,53,100,22,51.69,100.0,16.51,0.8309395973154352,40.61073825503356,2.5771140939597323
