timestamp,elapsed_sec,CC,RC,SC,CC_avg,RC_avg,SC_avg,ΔCC,ΔRC,ΔSC,session
1769576529.986882,-0.7474589347839355,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.0883489,-0.8492107391357422,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.162007,-0.9232058525085448,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.220109,-0.9816770553588868,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.27278,1.0343348979949951,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.31852,1.0784668922424316,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.457015,1.2186589241027832,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.545581,1.306870937347412,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.59461,1.3561599254608154,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.6446452,1.4062399864196775,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.693063,1.4545347690582275,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.74099,1.50252103805542,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.792064,1.5536518096923828,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.841307,1.6027488708496094,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.891567,1.653169870376587,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.941578,1.7030048370361328,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576530.9911108,1.752651929855347,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.041773,1.80339789390564,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.09159,1.8531949520111084,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.141644,1.9032130241394043,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.192088,1.9536349773406985,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.242505,2.004032850265503,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.29153,2.053076982498169,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.345162,2.106144905090332,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.392969,2.1545310020446777,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.442848,2.2044248580932617,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.49411,2.255436897277832,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.553506,2.3148767948150635,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.596192,2.357801914215088,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.641401,2.4029858112335205,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.694622,2.4561007022857666,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.742045,2.503598690032959,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.792929,2.554482936859131,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.8421671,2.603616952896118,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.89168,2.6531848907470703,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.943155,2.704632043838501,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576531.992908,2.7543787956237797,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.041913,2.8033950328826904,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.090676,2.852245807647705,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.1413991,2.902935028076172,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.192157,2.95370888710022,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.242843,3.0043718814849854,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.29296,3.054388999938965,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.341702,3.1032168865203857,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.391412,3.1529788970947266,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.443705,3.2052347660064697,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.49185,3.2533669471740723,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.542479,3.303926944732666,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.591986,3.353347063064575,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.642104,3.403575897216797,49,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.692642,3.4542009830474854,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.741506,3.5029947757720947,49,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.793116,3.5546817779541016,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.844151,3.6056509017944336,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.891675,3.653189897537232,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.943439,3.704843997955322,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576532.992094,3.7535107135772714,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.043009,3.804574966430664,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.091836,3.8533780574798575,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.14281,3.904386043548584,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.192883,3.9544389247894287,51,60,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.243007,4.00453782081604,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.291488,4.0530548095703125,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.341625,4.10306191444397,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.3921468,4.153579950332642,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.443394,4.204864978790283,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.4925492,4.253958702087402,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.542963,4.304474830627441,51,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.591818,4.353375911712647,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.642303,4.403894901275635,51,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.6939971,4.455378770828247,51,60,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.741241,4.502696752548218,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.792012,4.553603649139404,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.843132,4.604304790496826,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.892082,4.653642892837524,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.942771,4.704153776168823,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576533.9929988,4.754440784454346,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.042037,4.803530931472778,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.091846,4.853399991989136,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.141908,4.903426885604858,51,60,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.191934,4.95348596572876,51,60,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.241456,5.003000974655151,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.292792,5.05428671836853,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.341683,5.103143930435181,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.392087,5.1536009311676025,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.44316,5.204704999923706,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.492161,5.2537829875946045,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.54212,5.303632736206055,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.5921578,5.353511810302734,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.642557,5.4040138721466064,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.691185,5.452807903289795,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.741566,5.503131866455078,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.793526,5.555036783218384,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.843568,5.605033874511719,51,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.8921118,5.653588771820068,51,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.943987,5.705580949783325,50,61,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576534.991798,5.75337290763855,50,61,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.042377,5.80384087562561,50,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.092208,5.853640794754028,50,61,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.142455,5.9039459228515625,50,61,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.192189,5.953780889511108,50,61,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.243506,6.004985809326172,50,61,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.29154,6.053153038024902,50,61,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.341422,6.103012800216675,50,61,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.392042,6.1536009311676025,50,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.4423711,6.203962802886963,50,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.491091,6.252736806869507,50,61,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.542228,6.303844690322876,50,61,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.5918028,6.353339910507202,50,61,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.640806,6.402415752410889,50,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.692935,6.453898906707764,50,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.741707,6.503300666809082,49,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.791978,6.55358099937439,49,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.841907,6.603399753570557,49,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.892148,6.65372371673584,50,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.942726,6.704164743423462,49,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576535.9917629,6.753403902053833,49,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.043274,6.804688692092896,49,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.091997,6.853538990020752,49,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.141879,6.903442859649658,49,62,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.191233,6.952670812606812,49,62,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.243388,7.004838705062866,49,62,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.292682,7.054107904434204,49,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.34287,7.104253768920898,49,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.392406,7.153935670852661,49,62,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.444268,7.205236911773682,49,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.491887,7.253476858139038,49,62,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.542666,7.304240703582764,48,62,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.591088,7.352574825286865,49,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.64156,7.4031617641448975,49,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.693413,7.454921960830688,48,62,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.743819,7.505351781845093,48,62,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.791384,7.552919864654541,48,62,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.8450198,7.606015920639038,49,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.908575,7.670127868652344,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.952951,7.714462757110596,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576536.995541,7.757044792175293,49,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.041043,7.80253005027771,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.092444,7.853932857513428,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.1409569,7.902519941329956,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.194852,7.956372976303101,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.240698,8.002259969711304,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.292594,8.054117679595947,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.34194,8.103434801101685,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.391697,8.153274774551392,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.443053,8.204564809799194,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.491322,8.252940893173218,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.54161,8.303146839141846,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.594707,8.355906009674072,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.64178,8.403373956680298,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.691784,8.453142881393433,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.741466,8.502962827682495,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.7924778,8.554081916809082,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.843982,8.605346918106079,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.89193,8.653457880020142,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.942912,8.70434284210205,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576537.991543,8.753053903579712,47,62,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.040954,8.802552938461304,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.091507,8.852983951568604,48,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.1425002,8.904000997543335,47,62,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.191852,8.953487873077393,47,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.2433338,9.0047607421875,47,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.291538,9.053104877471924,47,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.3425548,9.103933811187744,47,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.390844,9.152346849441528,47,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.441903,9.203498840332031,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.492142,9.25338578224182,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.54333,9.30485486984253,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.5911832,9.352727890014648,47,61,47,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.642177,9.403698921203612,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.691133,9.452711820602415,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.742278,9.50374698638916,47,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.791481,9.553008794784546,47,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.841986,9.6035578250885,47,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.89385,9.655054807662964,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.944061,9.70561981201172,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576538.992461,9.754008769989014,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.043595,9.804930925369264,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.1021252,9.863696813583374,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.147103,9.908729076385498,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.192116,9.95302391052246,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.242942,10.00435185432434,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.292119,10.0535569190979,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.341354,10.102961778640749,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.3916092,10.153069972991943,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.4420748,10.20357871055603,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.492246,10.253556966781616,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.541229,10.30276870727539,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.593634,10.354869842529297,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.64167,10.403260707855225,48,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.69242,10.453919887542725,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.741707,10.50316882133484,48,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.792332,10.55388069152832,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.842539,10.604127883911133,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.892229,10.653729915618896,48,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.942249,10.70369791984558,48,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576539.994261,10.755353689193726,48,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.043091,10.8046977519989,48,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.090315,10.85182285308838,49,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.142674,10.904148817062378,49,59,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.190537,10.952019929885864,49,59,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.243756,11.004937887191772,49,59,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.293744,11.055349826812744,49,59,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.342509,11.104048728942873,48,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.3916318,11.153211832046509,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.441532,11.20310878753662,49,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.491301,11.252818822860718,49,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.541643,11.303152799606323,49,59,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.591719,11.353262662887571,49,59,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.641694,11.40325689315796,49,59,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.690847,11.45220685005188,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.744321,11.505014896392822,49,59,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.794038,11.555556774139404,49,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.842436,11.60399580001831,49,59,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.892619,11.653986930847168,49,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.941126,11.702767848968506,49,59,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576540.992576,11.75396490097046,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.041775,11.803361892700195,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.091647,11.853125810623167,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.1412082,11.902811765670776,49,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.192556,11.954132795333862,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.2411678,12.00276494026184,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.291918,12.053505897521973,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.34259,12.103824853897097,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.393405,12.15483283996582,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.440976,12.202603816986084,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.493521,12.25502896308899,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.540856,12.302393674850464,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.593266,12.35479187965393,48,60,49,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.640629,12.402178049087524,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.69535,12.456696033477783,48,61,48,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.740787,12.501895904541016,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.793578,12.554873704910278,50,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.859081,12.62049674987793,50,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.903072,12.664622783660889,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.943714,12.705254793167114,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576541.992914,12.754443883895874,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.043564,12.804890871047974,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.101333,12.862929821014404,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.143117,12.904624700546265,49,60,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.192468,12.953983783721924,50,59,50,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.2423658,13.003926992416382,50,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.2918122,13.053282022476196,50,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.342867,13.104339838027954,50,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.392512,13.153934001922607,50,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.441185,13.202658891677856,50,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.495106,13.256452798843384,50,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.555347,13.316858768463137,50,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.597685,13.359283924102783,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.641174,13.402732849121094,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.692445,13.453941822052002,50,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.744116,13.5047128200531,50,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.790591,13.55221176147461,50,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.84351,13.604921102523804,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.8916328,13.653169870376589,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.94166,13.703214645385742,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576542.994072,13.75546383857727,51,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.041485,13.802995920181274,50,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.092468,13.8538658618927,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.142087,13.903580904006958,52,58,53,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.19267,13.95412302017212,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.241172,14.002553701400757,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.2925172,14.0539870262146,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.342054,14.103593826293944,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.393476,14.154798030853271,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.45094,14.21255087852478,51,58,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.4921489,14.253556966781616,52,58,53,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.541572,14.303026914596558,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.5926971,14.353965997695925,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.642806,14.404327869415283,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.690965,14.452537059783936,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.741039,14.502562999725342,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.791003,14.55256485939026,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.8426409,14.603898763656616,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.893406,14.654723644256592,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.9408278,14.702332735061646,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576543.9930549,14.754294872283936,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576544.040575,14.802112817764282,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576544.093666,14.854851007461548,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576544.14049,14.902079820632936,51,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576544.191582,14.953027725219728,52,59,52,,,,,,,eeg_ccrcsc_measurement20260128_140209
1769576544.241747,15.003198862075806,51,59,51,,,,,,,eeg_ccrcsc_measurement20260128_140209
