timestamp,elapsed,CC,RC,SC,CC_avg,RC_avg,SC_avg,ΔCC,ΔRC,ΔSC
1768811073.7474594,16.353206872940063,30,18,38,,,,,,
1768811073.8248894,16.430636882781982,29,18,37,,,,,,
1768811073.903267,16.50901436805725,29,18,38,,,,,,
1768811073.9841802,16.588929653167725,29,18,37,,,,,,
1768811074.0574718,16.662219524383545,29,19,36,,,,,,
1768811074.140518,16.745563745498657,29,18,37,,,,,,
1768811074.2198627,16.82461190223694,30,17,40,,,,,,
1768811074.297898,16.902645349502563,31,17,40,,,,,,
1768811074.3771243,16.982370615005493,29,18,38,,,,,,
1768811074.4552746,17.060024738311768,29,18,38,,,,,,
1768811074.5298264,17.135573863983154,30,18,38,,,,,,
1768811074.6084626,17.213212966918945,29,18,38,,,,,,
1768811074.6883862,17.293137073516846,30,18,38,,,,,,
1768811074.76941,17.373698472976685,30,18,39,,,,,,
1768811074.8292258,17.43497323989868,30,18,39,,,,,,
1768811074.8921204,17.49686884880066,30,18,39,,,,,,
1768811074.9728343,17.577210903167725,30,17,39,,,,,,
1768811075.048096,17.652848958969116,30,18,39,,,,,,
1768811075.1233695,17.729116916656494,30,19,37,,,,,,
1768811075.2019315,17.80668044090271,30,19,37,,,,,,
1768811075.2793994,17.885146856307983,30,18,38,,,,,,
1768811075.359621,17.96437382698059,32,17,41,,,,,,
1768811075.4403896,18.04613709449768,30,18,39,,,,,,
1768811075.5197954,18.124874353408813,30,18,38,,,,,,
1768811075.5941205,18.199867963790894,31,18,39,,,,,,
1768811075.6757886,18.28017807006836,31,18,39,,,,,,
1768811075.7485921,18.353347063064575,30,18,39,,,,,,
1768811075.8126738,18.417420864105225,31,17,40,,,,,,
1768811075.890821,18.49656844139099,31,17,40,,,,,,
1768811075.967984,18.572731494903564,30,18,38,,,,,,
1768811076.0476892,18.652437686920166,30,18,38,,,,,,
1768811076.1249943,18.73074173927307,31,18,39,,,,,,
1768811076.2019913,18.807738780975342,32,17,41,,,,,,
1768811076.2818902,18.887637615203857,31,18,39,,,,,,
1768811076.361066,18.965945959091187,31,19,38,,,,,,
1768811076.4361644,19.041911840438843,30,18,39,,,,,,
1768811076.516423,19.120887279510498,32,18,40,,,,,,
1768811076.594537,19.200284481048584,31,18,39,,,,,,
1768811076.6558142,19.260562658309937,31,17,40,,,,,,
1768811076.7347932,19.340540647506714,31,18,40,,,,,,
1768811076.7989225,19.404670000076294,31,18,39,,,,,,
1768811076.8732793,19.479026794433594,31,18,39,,,,,,
1768811076.9379163,19.54366374015808,32,17,41,,,,,,
1768811077.020184,19.62593150138855,31,17,40,,,,,,
1768811077.0923796,19.698127031326294,31,18,39,,,,,,
1768811077.159839,19.764585971832275,30,17,40,,,,,,
1768811077.2233412,19.828089714050293,30,17,40,,,,,,
1768811077.300003,19.904808282852173,30,17,40,,,,,,
1768811077.3761632,19.981910705566406,31,17,40,,,,,,
1768811077.4406624,20.045759201049805,32,16,42,,,,,,
1768811077.5159683,20.121715784072876,32,16,42,,,,,,
1768811077.5963438,20.20109224319458,30,17,40,,,,,,
1768811077.6551757,20.25993013381958,31,17,40,,,,,,
1768811077.7401812,20.34492826461792,31,17,40,,,,,,
1768811077.799587,20.404513597488403,31,16,41,,,,,,
1768811077.860089,20.46583652496338,31,16,41,,,,,,
1768811077.9393349,20.544086933135986,31,16,42,,,,,,
1768811078.0178046,20.62220025062561,31,16,41,,,,,,
1768811078.095903,20.701650381088257,31,16,41,,,,,,
1768811078.1740417,20.779789209365845,33,16,44,,,,,,
1768811078.2534225,20.859169960021973,34,16,44,,,,,,
1768811078.3174226,20.92317008972168,32,16,43,,,,,,
1768811078.3776834,20.982431888580322,32,15,43,,,,,,
1768811078.4433537,21.04810333251953,33,15,44,,,,,,
1768811078.5063472,21.11209464073181,33,15,44,,,,,,
1768811078.5631104,21.167858839035034,33,15,44,,,,,,
1768811078.6294413,21.234191179275513,33,15,45,,,,,,
1768811078.68841,21.2941575050354,33,15,44,,,,,,
1768811078.7528906,21.358638048171997,33,15,45,,,,,,
