timestamp,elapsed_sec,CC,RC,SC,CC_avg,RC_avg,SC_avg,ΔCC,ΔRC,ΔSC
1769333856.4819095,0.2478618621826172,43,62,45,,,,,,
1769333856.5416613,0.30661749839782715,42,62,45,,,,,,
1769333856.6033201,0.36826372146606445,43,62,46,,,,,,
1769333856.6696103,0.4345662593841553,42,62,45,,,,,,
1769333856.7338126,0.4987657070159912,44,61,47,,,,,,
1769333856.7891085,0.5530545711517334,44,61,46,,,,,,
1769333856.8568945,0.6218469142913818,42,62,45,,,,,,
1769333856.9151442,0.6790986061096191,43,62,45,,,,,,
1769333856.9775214,0.7414751052856445,43,61,46,,,,,,
1769333857.0672476,0.8321988582611084,43,61,47,,,,,,
1769333857.1416993,0.905651330947876,43,62,45,,,,,,
1769333857.1991873,0.9641368389129639,43,62,45,,,,,,
1769333857.2595649,1.0245161056518555,43,61,46,,,,,,
1769333857.3288815,1.0938365459442139,44,61,46,,,,,,
1769333857.388063,1.1520042419433594,42,62,45,,,,,,
1769333857.4530172,1.2179639339447021,43,61,46,,,,,,
1769333857.5132115,1.2781658172607422,42,62,45,,,,,,
1769333857.5779827,1.3429279327392578,43,62,45,,,,,,
1769333857.6376925,1.4026463031768799,42,62,45,,,,,,
1769333857.7015908,1.4665496349334717,44,61,47,,,,,,
1769333857.7692163,1.5331757068634033,43,61,47,,,,,,
1769333857.8290517,1.593071460723877,42,62,45,,,,,,
1769333857.8886049,1.6535570621490479,42,62,45,,,,,,
1769333857.9516747,1.7156307697296143,44,61,47,,,,,,
1769333858.014799,1.7777552604675293,43,61,46,,,,,,
1769333858.0769472,1.8419013023376465,43,61,46,,,,,,
1769333858.1385481,1.9038584232330322,43,61,47,,,,,,
1769333858.2007937,1.9667460918426514,43,61,46,,,,,,
1769333858.2659082,2.030937433242798,43,61,46,,,,,,
1769333858.326334,2.0901920795440674,44,61,47,,,,,,
1769333858.3923218,2.1562743186950684,44,61,47,,,,,,
1769333858.4509537,2.215907096862793,43,61,46,,,,,,
1769333858.5207987,2.2837514877319336,43,61,47,,,,,,
1769333858.592062,2.3580143451690674,43,61,47,,,,,,
1769333858.6530323,2.417990207672119,43,61,47,,,,,,
1769333858.7192185,2.48417592048645,43,61,46,,,,,,
1769333858.7786396,2.5435948371887207,43,61,47,,,,,,
1769333858.8396757,2.604633331298828,43,61,47,,,,,,
1769333858.9055085,2.6714608669281006,43,61,47,,,,,,
1769333858.963296,2.7282397747039795,43,61,46,,,,,,
1769333859.029969,2.7949230670928955,43,61,47,,,,,,
1769333859.104346,2.868295192718506,44,61,47,,,,,,
1769333859.1700788,2.9350454807281494,43,61,47,,,,,,
1769333859.235669,2.9996278285980225,43,61,47,,,,,,
1769333859.2969375,3.06192684173584,43,61,47,,,,,,
1769333859.3560333,3.1209874153137207,44,61,46,,,,,,
1769333859.4268837,3.1903793811798096,43,61,47,,,,,,
1769333859.507232,3.27118182182312,44,60,47,,,,,,
1769333859.5718012,3.3367538452148438,43,61,46,,,,,,
1769333859.6447494,3.4097018241882324,43,61,46,,,,,,
1769333859.7168727,3.4818191528320312,43,61,46,,,,,,
1769333859.7790096,3.544961929321289,44,61,47,,,,,,
1769333859.844699,3.6096575260162354,44,61,47,,,,,,
1769333859.9069395,3.6718928813934326,43,61,46,,,,,,
1769333859.9692178,3.7351701259613037,44,61,46,,,,,,
1769333860.0314898,3.7964415550231934,43,61,46,,,,,,
1769333860.0930145,3.858966827392578,43,61,47,,,,,,
1769333860.1531973,3.918156147003174,44,60,47,,,,,,
1769333860.2158666,3.9808189868927,44,60,47,,,,,,
1769333860.2735462,4.038498640060425,44,61,47,,,,,,
1769333860.33892,4.1038782596588135,44,61,47,,,,,,
1769333860.3997924,4.165744781494141,44,61,47,,,,,,
1769333860.4592452,4.2251975536346436,44,60,48,,,,,,
1769333860.5267968,4.291749477386475,44,61,47,,,,,,
1769333860.5866773,4.351630210876465,44,61,46,,,,,,
1769333860.647562,4.412515640258789,43,61,46,,,,,,
1769333860.7161844,4.481130838394165,43,61,46,,,,,,
1769333860.7770386,4.541993141174316,43,61,46,,,,,,
1769333860.840908,4.606860399246216,43,61,46,,,,,,
1769333860.9020176,4.6679699420928955,43,61,46,,,,,,
1769333860.967707,4.732656002044678,44,61,47,,,,,,
1769333861.0305276,4.795482873916626,44,61,46,,,,,,
1769333861.0920832,4.857036590576172,44,61,46,,,,,,
1769333861.15166,4.91661262512207,44,61,47,,,,,,
1769333861.216661,4.981615781784058,44,61,46,,,,,,
1769333861.277055,5.042083978652954,43,61,46,,,,,,
1769333861.4170372,5.1818015575408936,44,61,47,,,,,,
1769333861.4790082,5.24496054649353,45,60,48,,,,,,
1769333861.5420258,5.306982755661011,44,61,47,,,,,,
1769333861.604634,5.369588851928711,44,62,46,,,,,,
1769333861.6657999,5.430751800537109,43,62,46,,,,,,
1769333861.7278593,5.492813587188721,44,61,46,,,,,,
