timestamp,elapsed_sec,CC,RC,SC,CC_avg,RC_avg,SC_avg,ΔCC,ΔRC,ΔSC
1769579662.404892,0.5264921188354492,76,47,81,,,,,,
1769579662.4673018,0.5885889530181885,76,47,81,,,,,,
1769579662.547539,0.6690430641174316,76,47,81,,,,,,
1769579662.600555,0.7225310802459717,75,47,80,,,,,,
1769579662.6640089,0.7852909564971924,75,47,80,,,,,,
1769579662.7454982,0.8674650192260742,75,47,80,,,,,,
1769579662.795773,0.917590856552124,75,47,80,,,,,,
1769579662.875964,0.9979660511016846,75,47,80,,,,,,
1769579662.9437902,1.0657398700714111,76,47,81,,,,,,
1769579662.995578,1.117563009262085,76,47,81,,,,,,
1769579663.056375,1.1783530712127686,75,47,80,,,,,,
1769579663.1123579,1.2325811386108398,75,47,80,,,,,,
1769579663.1617038,1.2826690673828125,75,47,80,,,,,,
1769579663.2112331,1.3331868648529053,75,47,80,,,,,,
1769579663.259846,1.381789207458496,75,47,80,,,,,,
1769579663.309549,1.4315180778503418,75,47,80,,,,,,
1769579663.360275,1.4822449684143066,75,47,80,,,,,,
1769579663.410306,1.5322961807250977,76,47,81,,,,,,
1769579663.462239,1.5841670036315918,76,47,81,,,,,,
1769579663.509909,1.6318540573120117,75,47,80,,,,,,
1769579663.560822,1.6826579570770264,75,47,80,,,,,,
1769579663.610475,1.7324209213256836,75,47,80,,,,,,
1769579663.660256,1.7822611331939697,75,47,80,,,,,,
1769579663.71069,1.8323149681091309,75,47,80,,,,,,
1769579663.76095,1.8828561305999756,75,47,80,,,,,,
1769579663.810323,1.9322559833526611,75,47,80,,,,,,
1769579663.859783,1.98158597946167,75,47,80,,,,,,
1769579663.910827,2.0326480865478516,75,47,80,,,,,,
1769579663.962058,2.0838820934295654,75,47,80,,,,,,
1769579664.010112,2.1320810317993164,76,47,81,,,,,,
1769579664.060638,2.18241286277771,75,47,81,,,,,,
1769579664.111128,2.2329938411712646,75,47,80,,,,,,
1769579664.1596851,2.2816338539123535,76,47,81,,,,,,
1769579664.211784,2.333606004714966,76,47,81,,,,,,
1769579664.2605498,2.3824820518493652,76,47,81,,,,,,
1769579664.3101141,2.432082176208496,76,47,81,,,,,,
1769579664.3605142,2.4823670387268066,75,47,80,,,,,,
