timestamp,elapsed_sec,CC,RC,SC,CC_avg,RC_avg,SC_avg,ΔCC,ΔRC,ΔSC
1769582287.4934452,0.502831220626831,56,53,63,,,,,,
1769582287.575535,0.5842423439025879,56,53,63,,,,,,
1769582287.701705,0.7106800079345703,56,53,63,,,,,,
1769582287.793173,0.8026590347290039,56,53,63,,,,,,
1769582287.798444,0.8074250221252441,56,53,63,,,,,,
1769582287.9338229,0.9432632923126221,56,53,63,,,,,,
1769582287.979807,0.9892752170562744,55,53,63,,,,,,
1769582288.035438,1.0447311401367188,55,53,63,,,,,,
1769582288.08605,1.095323085784912,55,53,63,,,,,,
1769582288.135486,1.1448321342468262,55,54,62,,,,,,
1769582288.177471,1.1867351531982422,55,53,63,,,,,,
1769582288.227183,1.236593246459961,55,54,62,,,,,,
1769582288.274158,1.2836582660675049,55,54,62,,,,,,
1769582288.334399,1.3438572883605957,55,54,62,,,,,,
1769582288.381952,1.3913640975952148,55,54,62,,,,,,
1769582288.426712,1.436141014099121,55,54,62,,,,,,
1769582288.4759748,1.4854121208190918,55,54,62,,,,,,
1769582288.526093,1.5354280471801758,55,54,62,,,,,,
1769582288.573278,1.5827393531799316,55,54,62,,,,,,
1769582288.6205099,1.6299331188201904,54,54,61,,,,,,
1769582288.6679602,1.6773669719696045,54,54,61,,,,,,
1769582288.71544,1.7247810363769531,54,54,61,,,,,,
1769582288.762312,1.7716882228851318,54,54,61,,,,,,
1769582288.804779,1.8140921592712402,54,54,61,,,,,,
1769582288.849121,1.8586061000823975,54,54,60,,,,,,
1769582288.89885,1.9082071781158447,53,54,60,,,,,,
1769582288.949121,1.9586050510406494,54,54,60,,,,,,
1769582288.997895,2.007172107696533,54,54,60,,,,,,
1769582289.050743,2.059711217880249,54,54,60,,,,,,
1769582289.1027899,2.112183094024658,54,54,60,,,,,,
1769582289.1493309,2.158736228942871,53,54,60,,,,,,
1769582289.1993651,2.208583116531372,53,55,60,,,,,,
1769582289.248898,2.258272409439087,53,55,60,,,,,,
1769582289.299396,2.308662176132202,53,54,60,,,,,,
1769582289.349476,2.3588783740997314,53,54,60,,,,,,
1769582289.399512,2.408872127532959,53,55,59,,,,,,
1769582289.448427,2.4578490257263184,53,55,59,,,,,,
1769582289.4997802,2.508958339691162,53,55,60,,,,,,
1769582289.549064,2.558493137359619,53,55,59,,,,,,
1769582289.599008,2.6083691120147705,53,55,59,,,,,,
1769582289.649085,2.658447265625,52,55,59,,,,,,
1769582289.698793,2.7082202434539795,52,55,59,,,,,,
1769582289.747972,2.7574241161346436,53,55,59,,,,,,
1769582289.798326,2.8076131343841553,52,55,59,,,,,,
1769582289.849728,2.859016180038452,53,55,60,,,,,,
1769582289.8985028,2.9079580307006836,53,55,60,,,,,,
1769582289.951691,2.960167169570923,53,55,60,,,,,,
1769582290.015774,3.025144100189209,53,55,59,,,,,,
1769582290.061033,3.070448160171509,52,55,59,,,,,,
1769582290.1002738,3.109591007232666,53,55,59,,,,,,
1769582290.1485288,3.1577272415161133,53,55,59,,,,,,
1769582290.1988108,3.208029270172119,53,55,59,,,,,,
1769582290.249242,3.2585642337799072,53,55,59,,,,,,
1769582290.298489,3.3079001903533936,52,55,59,,,,,,
1769582290.350398,3.3595833778381348,52,55,59,,,,,,
1769582290.402991,3.412398099899292,52,55,59,,,,,,
1769582290.4478981,3.4572951793670654,52,55,59,,,,,,
1769582290.498236,3.507606029510498,52,55,59,,,,,,
1769582290.5508611,3.5600461959838867,53,55,59,,,,,,
1769582290.598343,3.6077780723571777,53,55,59,,,,,,
1769582290.649694,3.65899920463562,52,55,59,,,,,,
1769582290.6987698,3.7079150676727295,52,55,59,,,,,,
1769582290.7492428,3.7585432529449463,52,55,59,,,,,,
1769582290.798357,3.807533025741577,52,55,59,,,,,,
1769582290.8487098,3.8580002784729004,52,55,58,,,,,,
1769582290.8989592,3.908367156982422,52,55,58,,,,,,
1769582290.949002,3.9582011699676514,52,55,58,,,,,,
1769582290.999146,4.008464097976685,53,55,59,,,,,,
1769582291.048511,4.057865381240845,52,55,59,,,,,,
1769582291.099176,4.1084771156311035,52,55,58,,,,,,
1769582291.1489542,4.158304214477539,52,55,58,,,,,,
1769582291.199818,4.209141254425049,52,55,58,,,,,,
1769582291.248353,4.257789134979248,52,55,58,,,,,,
1769582291.298931,4.308276176452637,51,55,57,,,,,,
1769582291.3491158,4.358499050140381,51,56,57,,,,,,
1769582291.397485,4.406889200210571,51,56,57,,,,,,
1769582291.450598,4.459578275680542,51,55,58,,,,,,
1769582291.4978828,4.507327318191528,52,55,58,,,,,,
1769582291.548657,4.557924032211304,52,55,58,,,,,,
1769582291.599294,4.608520269393921,51,56,57,,,,,,
1769582291.648387,4.65775728225708,51,55,58,,,,,,
1769582291.6997912,4.709041118621826,51,55,57,,,,,,
1769582291.747465,4.756830215454102,51,55,58,,,,,,
1769582291.7985,4.807914972305298,51,55,57,,,,,,
1769582291.847351,4.856644153594971,51,55,57,,,,,,
1769582291.8985229,4.907898187637329,52,55,58,,,,,,
1769582291.948782,4.958258152008057,51,55,57,,,,,,
1769582291.9991412,5.0084452629089355,51,56,57,,,,,,
1769582292.0481632,5.0575971603393555,51,56,56,,,,,,
1769582292.098979,5.108439207077026,51,56,56,,,,,,
1769582292.147685,5.157181262969971,51,56,57,,,,,,
1769582292.199473,5.208632230758667,51,56,57,,,,,,
1769582292.249137,5.258458137512207,51,56,57,,,,,,
1769582292.298251,5.307661056518555,51,56,57,,,,,,
1769582292.351837,5.360945224761963,51,56,57,,,,,,
1769582292.401214,5.410559177398682,51,56,57,,,,,,
1769582292.4480681,5.457409143447876,51,56,56,,,,,,
1769582292.4987059,5.508026123046875,51,56,56,,,,,,
1769582292.5488708,5.558265209197998,51,56,57,,,,,,
1769582292.598549,5.607570171356201,50,56,56,,,,,,
1769582292.648784,5.658027172088623,50,56,56,,,,,,
1769582292.6991758,5.7085652351379395,50,56,56,,,,,,
1769582292.748893,5.758241176605225,50,56,56,,,,,,
1769582292.7985091,5.807866096496582,50,56,56,,,,,,
1769582292.849086,5.85838508605957,50,56,56,,,,,,
1769582292.899051,5.90836501121521,50,56,56,,,,,,
1769582292.947816,5.9571733474731445,50,56,56,,,,,,
