timestamp,elapsed_sec,CC,RC,SC,CC_avg,RC_avg,SC_avg,ΔCC,ΔRC,ΔSC
1769154676.743038,153.6373040676117,52,60,50,50.71,60.21,49.66,-13.470851063829791,7.880212765957445,-16.297446808510642
1769154676.814657,153.70775818824768,52,60,50,50.71,60.22,49.645,-13.470851063829791,7.890212765957443,-16.312446808510636
1769154676.874291,153.7687361240387,51,60,50,50.705,60.23,49.63,-13.475851063829793,7.900212765957441,-16.327446808510636
1769154676.933632,153.82788920402527,51,60,50,50.7,60.24,49.615,-13.480851063829789,7.910212765957446,-16.342446808510637
1769154676.997486,153.89191031455994,51,60,50,50.695,60.25,49.6,-13.485851063829791,7.920212765957444,-16.357446808510637
1769154677.0545259,153.9487853050232,51,60,50,50.69,60.26,49.585,-13.490851063829794,7.930212765957442,-16.372446808510638
1769154677.115985,154.01023411750793,51,60,50,50.685,60.27,49.57,-13.49585106382979,7.9402127659574475,-16.38744680851064
1769154677.173105,154.06760334968567,52,60,50,50.685,60.28,49.555,-13.49585106382979,7.9502127659574455,-16.40244680851064
1769154677.233183,154.1275191307068,52,60,51,50.685,60.29,49.545,-13.49585106382979,7.9602127659574435,-16.412446808510637
1769154677.294083,154.18849730491638,52,60,50,50.685,60.3,49.53,-13.49585106382979,7.9702127659574415,-16.427446808510638
1769154677.351595,154.24606227874756,52,60,50,50.685,60.31,49.515,-13.49585106382979,7.980212765957447,-16.44244680851064
1769154677.411596,154.3058671951294,52,60,50,50.685,60.32,49.5,-13.49585106382979,7.990212765957445,-16.45744680851064
1769154677.47714,154.37158608436584,52,60,50,50.685,60.33,49.485,-13.49585106382979,8.000212765957443,-16.47244680851064
1769154677.53464,154.42903923988342,52,60,50,50.685,60.34,49.47,-13.49585106382979,8.010212765957448,-16.48744680851064
1769154677.591789,154.48624730110168,52,60,50,50.685,60.35,49.455,-13.49585106382979,8.020212765957446,-16.50244680851064
1769154677.647556,154.5419430732727,52,60,51,50.685,60.36,49.445,-13.49585106382979,8.030212765957444,-16.51244680851064
1769154677.711374,154.60572218894958,52,60,50,50.685,60.37,49.43,-13.49585106382979,8.040212765957442,-16.52744680851064
1769154677.769335,154.66379523277283,52,60,50,50.685,60.38,49.42,-13.49585106382979,8.050212765957447,-16.537446808510637
