timestamp,elapsed_sec,CC,RC,SC,CC_avg,RC_avg,SC_avg,ΔCC,ΔRC,ΔSC
1769587558.122299,0.5138771533966064,100,57,69,,,,,,
1769587558.206978,0.5988171100616455,100,56,69,,,,,,
1769587558.2776551,0.669457197189331,100,56,69,,,,,,
1769587558.355118,0.746941328048706,100,56,69,,,,,,
1769587558.4257762,0.8167140483856201,100,56,69,,,,,,
1769587558.668046,1.0599281787872314,100,56,69,,,,,,
1769587558.738113,1.1300411224365234,100,56,69,,,,,,
1769587558.798023,1.189913272857666,100,56,70,,,,,,
1769587558.865275,1.2571852207183838,100,56,70,,,,,,
1769587558.920094,1.3120012283325195,100,56,69,,,,,,
1769587558.966812,1.3582191467285156,100,56,69,,,,,,
1769587559.012531,1.4043211936950684,100,56,69,,,,,,
1769587559.070225,1.462083101272583,100,56,69,,,,,,
1769587559.116906,1.508730173110962,100,56,70,,,,,,
1769587559.163809,1.5556800365447998,100,56,70,,,,,,
1769587559.207844,1.5996572971343994,100,56,70,,,,,,
1769587559.252288,1.6440761089324951,100,56,70,,,,,,
1769587559.298309,1.6901891231536865,100,56,70,,,,,,
1769587559.3445811,1.736253261566162,100,56,70,,,,,,
1769587559.390402,1.7821602821350098,100,56,70,,,,,,
1769587559.436728,1.8284993171691895,100,56,70,,,,,,
1769587559.482916,1.8747673034667969,100,55,70,,,,,,
1769587559.530543,1.9223780632019043,100,55,70,,,,,,
1769587559.576905,1.9687511920928955,100,55,71,,,,,,
1769587559.626317,2.0181221961975098,100,55,71,,,,,,
1769587559.67756,2.069336175918579,100,55,71,,,,,,
1769587559.728671,2.120516300201416,100,55,71,,,,,,
1769587559.7780302,2.1697840690612793,100,55,71,,,,,,
1769587559.828761,2.220564365386963,100,55,71,,,,,,
1769587559.878232,2.2699341773986816,100,55,72,,,,,,
1769587559.9283452,2.3200740814208984,100,54,72,,,,,,
1769587559.978154,2.3698360919952393,100,54,72,,,,,,
1769587560.0266979,2.418501138687134,100,54,72,,,,,,
1769587560.0791218,2.470874309539795,100,54,72,,,,,,
1769587560.12642,2.518320322036743,100,54,72,,,,,,
1769587560.177578,2.5694222450256348,100,54,72,,,,,,
1769587560.230217,2.6217522621154785,100,54,73,,,,,,
1769587560.2787478,2.670555353164673,100,53,73,,,,,,
1769587560.327119,2.719048261642456,100,54,72,,,,,,
1769587560.380928,2.7725350856781006,100,54,73,,,,,,
1769587560.44503,2.83685302734375,100,54,73,,,,,,
1769587560.49168,2.8835294246673584,100,53,73,,,,,,
1769587560.535574,2.9273600578308105,100,53,73,,,,,,
1769587560.579629,2.9714879989624023,100,53,74,,,,,,
1769587560.6265228,3.0182483196258545,100,53,74,,,,,,
1769587560.677019,3.068909168243408,100,53,74,,,,,,
1769587560.728405,3.1200811862945557,100,53,74,,,,,,
1769587560.779364,3.1710922718048096,100,53,74,,,,,,
1769587560.82824,3.219984292984009,100,53,74,,,,,,
1769587560.8777401,3.2694242000579834,100,53,74,,,,,,
1769587560.928063,3.3198461532592773,100,53,74,,,,,,
1769587560.977868,3.3697521686553955,100,53,74,,,,,,
1769587561.0322719,3.4237911701202393,100,53,74,,,,,,
1769587561.0827541,3.4746041297912598,100,52,75,,,,,,
1769587561.126184,3.517956256866455,100,52,74,,,,,,
1769587561.178187,3.569789171218872,100,52,75,,,,,,
1769587561.2264562,3.6182782649993896,100,52,75,,,,,,
1769587561.278901,3.670652151107788,100,52,75,,,,,,
1769587561.328289,3.7200193405151367,100,51,75,,,,,,
1769587561.376988,3.7686922550201416,100,51,76,,,,,,
1769587561.428349,3.8199570178985596,100,51,75,,,,,,
1769587561.485107,3.8769333362579346,100,51,75,,,,,,
1769587561.527447,3.9193451404571533,100,51,75,,,,,,
1769587561.576691,3.96854305267334,100,51,75,,,,,,
1769587561.628736,4.020498275756836,100,51,75,,,,,,
1769587561.678268,4.0700154304504395,100,51,75,,,,,,
1769587561.7263849,4.11815619468689,100,51,75,,,,,,
1769587561.7784162,4.169894218444824,100,51,75,,,,,,
1769587561.826462,4.21824312210083,100,51,76,,,,,,
1769587561.879371,4.2710981369018555,100,51,76,,,,,,
1769587561.927669,4.3195130825042725,100,50,76,,,,,,
1769587561.978421,4.370139122009277,100,50,76,,,,,,
1769587562.028683,4.420344114303589,100,50,76,,,,,,
1769587562.078136,4.469950199127197,100,50,77,,,,,,
1769587562.127556,4.519391059875488,100,50,77,,,,,,
1769587562.17957,4.57117223739624,100,49,77,,,,,,
1769587562.238799,4.630447149276733,100,49,77,,,,,,
1769587562.281599,4.673439025878906,100,50,76,,,,,,
1769587562.327331,4.719205141067505,100,49,77,,,,,,
1769587562.379071,4.770756244659424,100,49,77,,,,,,
1769587562.4264178,4.818221092224121,100,50,76,,,,,,
1769587562.477571,4.8693671226501465,100,50,76,,,,,,
1769587562.528466,4.9200122356414795,100,49,77,,,,,,
1769587562.578123,4.969863176345825,100,49,77,,,,,,
1769587562.626791,5.01855206489563,100,49,77,,,,,,
1769587562.67932,5.070914268493652,100,49,77,,,,,,
1769587562.728478,5.120370388031006,100,49,77,,,,,,
1769587562.7762449,5.168091297149658,100,48,78,,,,,,
1769587562.8287191,5.220515251159668,100,48,79,,,,,,
1769587562.877592,5.269448280334473,100,47,79,,,,,,
1769587562.927239,5.319116115570068,100,47,78,,,,,,
1769587562.9784162,5.370088338851929,100,47,78,,,,,,
1769587563.029374,5.42092227935791,100,47,79,,,,,,
1769587563.086144,5.478039026260376,100,47,79,,,,,,
1769587563.127319,5.51915431022644,100,47,79,,,,,,
1769587563.1773329,5.569047212600708,100,47,78,,,,,,
1769587563.227903,5.61964225769043,100,47,78,,,,,,
1769587563.2772381,5.6689722537994385,100,48,77,,,,,,
1769587563.327512,5.719351053237915,100,49,76,,,,,,
1769587563.378191,5.769979238510132,100,49,76,,,,,,
1769587563.4279108,5.819631099700928,100,48,77,,,,,,
1769587563.477945,5.869725227355957,100,47,78,,,,,,
1769587563.5290549,5.920652151107788,100,47,78,,,,,,
1769587563.586402,5.97811222076416,100,47,78,,,,,,
1769587563.6295092,6.021411180496216,100,48,77,,,,,,
1769587563.676765,6.068579196929932,100,48,76,,,,,,
1769587563.729548,6.121426343917847,100,48,75,,,,,,
1769587563.776165,6.168071269989014,100,48,75,,,,,,
1769587563.827908,6.219829082489014,100,48,76,,,,,,
1769587563.878491,6.270334243774414,100,49,74,,,,,,
1769587563.9291441,6.321059226989746,100,50,73,,,,,,
1769587564.038084,6.42988920211792,100,49,74,,,,,,
1769587564.0840771,6.475956439971924,100,49,74,,,,,,
1769587564.138258,6.529864311218262,100,49,74,,,,,,
1769587564.181996,6.573797225952148,100,49,73,,,,,,
1769587564.227328,6.619209289550781,100,49,73,,,,,,
1769587564.2769768,6.6688501834869385,100,49,73,,,,,,
1769587564.3272388,6.718996286392212,100,49,74,,,,,,
1769587564.376535,6.768385171890259,100,49,74,,,,,,
1769587564.4281862,6.819994211196899,100,51,70,,,,,,
1769587564.4769,6.868809223175049,100,51,70,,,,,,
1769587564.527731,6.919172286987305,100,50,71,,,,,,
1769587564.57667,6.96858811378479,100,51,69,,,,,,
1769587564.6277199,7.0195581912994385,100,51,68,,,,,,
1769587564.677652,7.069512367248535,100,51,69,,,,,,
1769587564.739115,7.130922079086304,100,51,68,,,,,,
1769587564.7828858,7.174663305282593,100,51,68,,,,,,
